link_key,speed_max,tt_avg,speed_sd,median_age,speed_ref_avg,inrix_id,road_closures,tt_sd,speed_hist_sd,incidents,tt_var,speed_hist_avg,speed_cv,bus_stops,tt_cv,median_inc,speed_avg,intersections,speed_ref_sd,date,hour
"(622, 1314, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1267, 868, '0')",22.369,0.698,0.717,26.700,29.204,449891938.000,0.000,0.026,0.000,0,0.001,19.884,0.036,0,0.036,30.907,21.748,0,0.000,2020-10-06,16
"(1267, 1500, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1268, 1271, '0')",27.340,0.285,1.924,34.100,26.719,441679100.000,0.000,0.024,0.621,0,0.001,22.059,0.087,1,0.087,46.667,25.632,0,0.000,2020-10-06,16
"(1269, 1271, '0')",30.447,0.280,3.209,34.100,26.719,441679101.000,0.000,0.029,0.000,0,0.001,21.748,0.148,0,0.148,46.667,26.719,0,0.000,2020-10-06,16
"(1274, 1271, '0')",30.447,0.280,3.209,34.100,26.719,441679101.000,0.000,0.029,0.000,0,0.001,21.748,0.148,0,0.148,46.667,26.719,1,0.000,2020-10-06,16
"(576, 1271, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1270, 865, '0')",27.340,0.573,1.924,34.100,26.719,441679102.000,0.000,0.043,0.621,0,0.002,22.059,0.087,0,0.087,46.667,25.632,0,0.000,2020-10-06,16
"(1271, 1274, '0')",27.340,0.285,1.924,34.100,26.719,441679100.000,0.000,0.024,0.621,0,0.001,22.059,0.087,0,0.087,46.667,25.632,1,0.000,2020-10-06,16
"(578, 1274, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1271, 849, '0')",30.447,0.280,3.209,34.100,26.719,441679101.000,0.000,0.029,0.000,0,0.001,21.748,0.148,2,0.148,46.667,26.719,1,0.000,2020-10-06,16
"(1271, 1270, '0')",27.340,0.573,1.924,34.100,26.719,441679102.000,0.000,0.043,0.621,0,0.002,22.059,0.087,0,0.087,46.667,25.632,0,0.000,2020-10-06,16
"(1271, 1499, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1274, 1498, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1275, 1269, '0')",30.447,0.555,3.209,34.100,26.719,441679103.000,0.000,0.065,0.000,0,0.004,21.748,0.148,0,0.148,46.667,26.719,0,0.000,2020-10-06,16
"(1276, 1267, '0')",22.369,0.698,0.717,26.700,29.204,449891938.000,0.000,0.026,0.000,0,0.001,19.884,0.036,0,0.036,30.907,21.748,0,0.000,2020-10-06,16
"(582, 1267, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1276, 1496, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1390, 1543, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1390, 1387, '0')",26.098,0.320,1.479,21.100,27.962,441671264.000,0.000,0.014,0.359,0,0.000,24.544,0.060,1,0.060,42.205,23.923,2,0.000,2020-10-06,16
"(650, 1387, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1391, 1387, '0')",26.719,0.328,2.400,21.100,26.098,441671243.000,0.000,0.030,0.621,0,0.001,20.816,0.115,1,0.115,42.205,24.389,2,0.000,2020-10-06,16
"(1279, 870, '0')",22.991,0.770,2.352,26.700,26.719,449891916.000,0.000,0.085,1.293,0,0.007,19.573,0.120,0,0.120,30.907,19.573,0,0.000,2020-10-06,16
"(1286, 1287, '0')",22.369,0.742,1.644,26.700,26.719,449891915.000,0.000,0.056,0.782,0,0.003,20.039,0.082,0,0.082,30.907,20.195,0,0.000,2020-10-06,16
"(1288, 1287, '0')",22.369,0.690,0.717,26.700,29.204,449891939.000,0.000,0.024,0.000,0,0.001,19.884,0.036,0,0.036,30.907,21.748,0,0.000,2020-10-06,16
"(607, 1287, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1286, 879, '0')",22.369,0.742,1.644,26.700,26.719,449891915.000,0.000,0.056,0.782,0,0.003,20.039,0.082,0,0.082,30.907,20.195,0,0.000,2020-10-06,16
"(1286, 1506, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1291, 891, '0')",26.719,0.340,3.418,34.100,26.098,441679096.000,0.000,0.045,0.311,0,0.002,21.593,0.158,0,0.158,46.667,22.214,0,0.000,2020-10-06,16
"(1424, 1570, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1625, 1577, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1452, 1581, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1452, 1455, '0')",21.127,1.308,1.076,24.700,21.748,1626708524.000,0.000,0.078,0.621,0,0.006,18.330,0.059,1,0.059,29.375,20.195,2,0.000,2020-10-06,16
"(1453, 1455, '0')",21.748,1.325,1.553,24.700,21.748,1626614196.000,0.000,0.095,0.932,0,0.009,18.796,0.083,1,0.083,29.375,19.729,1,0.000,2020-10-06,16
"(927, 1455, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1296, 1509, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1297, 1292, '0')",30.447,0.287,3.209,34.100,26.719,441679095.000,0.000,0.035,0.000,0,0.001,21.748,0.148,0,0.148,46.667,26.719,0,0.000,2020-10-06,16
"(1299, 884, '0')",27.962,0.560,1.281,26.700,29.826,449891940.000,0.000,0.034,0.782,0,0.001,21.903,0.058,0,0.058,30.907,26.253,0,0.000,2020-10-06,16
"(1299, 1511, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1303, 34, '0')",31.690,0.395,1.378,26.700,31.690,1626709526.000,0.000,0.019,0.782,1,0.000,24.078,0.057,0,0.057,30.907,30.292,2,0.000,2020-10-06,16
"(1305, 34, '0')",31.690,0.395,1.378,26.700,31.690,1626709526.000,0.000,0.019,0.782,0,0.000,24.078,0.057,0,0.057,30.907,30.292,2,0.000,2020-10-06,16
"(1620, 34, '0')",24.855,0.438,1.932,26.700,31.069,1626704127.000,0.000,0.035,0.000,0,0.001,22.991,0.084,0,0.084,30.907,22.680,2,0.000,2020-10-06,16
"(614, 34, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1303, 534, '0')",47.846,0.370,3.380,33.100,42.253,1626668967.000,0.000,0.029,0.717,0,0.001,38.525,0.088,0,0.088,45.536,43.341,1,0.000,2020-10-06,16
"(1305, 1304, '0')",0.000,0.000,0.000,26.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,30.907,0.000,0,0.000,2020-10-06,16
"(613, 1304, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1306, 1516, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1308, 1517, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1312, 1622, '0')",27.962,1.130,1.281,33.100,29.826,449891910.000,0.000,0.063,0.782,0,0.004,21.903,0.058,0,0.058,45.536,26.253,0,0.000,2020-10-06,16
"(1313, 1328, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,0,0.000,2020-10-06,16
"(1313, 899, '0')",27.962,1.130,1.281,33.100,29.826,449891910.000,0.000,0.063,0.782,0,0.004,21.903,0.058,0,0.058,45.536,26.253,0,0.000,2020-10-06,16
"(1480, 1612, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1480, 1148, '0')",31.069,0.612,4.715,28.800,24.855,449873413.000,0.000,0.111,0.000,0,0.012,19.884,0.237,0,0.237,13.125,24.700,1,0.000,2020-10-06,16
"(1314, 1312, '0')",27.962,1.130,1.281,33.100,29.826,449891910.000,0.000,0.063,0.782,0,0.004,21.903,0.058,0,0.058,45.536,26.253,1,0.000,2020-10-06,16
"(1314, 1324, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,1,0.000,2020-10-06,16
"(619, 1324, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1314, 1316, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,1,0.000,2020-10-06,16
"(1314, 1519, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1316, 1320, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,1,0.000,2020-10-06,16
"(1326, 1320, '0')",27.962,1.130,1.281,33.100,29.826,449891910.000,0.000,0.063,0.782,0,0.004,21.903,0.058,0,0.058,45.536,26.253,1,0.000,2020-10-06,16
"(1316, 1319, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,1,0.000,2020-10-06,16
"(1326, 1319, '0')",27.962,1.130,1.281,33.100,29.826,449891910.000,0.000,0.063,0.782,0,0.004,21.903,0.058,0,0.058,45.536,26.253,1,0.000,2020-10-06,16
"(1319, 1310, '0')",27.962,1.130,1.281,33.100,29.826,449891910.000,0.000,0.063,0.782,0,0.004,21.903,0.058,0,0.058,45.536,26.253,1,0.000,2020-10-06,16
"(1320, 898, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,1,0.000,2020-10-06,16
"(1327, 1313, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,0,0.000,2020-10-06,16
"(1622, 1313, '0')",27.962,1.130,1.281,33.100,29.826,449891910.000,0.000,0.063,0.782,0,0.004,21.903,0.058,0,0.058,45.536,26.253,0,0.000,2020-10-06,16
"(1328, 1315, '0')",26.719,1.210,1.553,33.100,28.583,449891881.000,0.000,0.074,0.717,0,0.005,23.612,0.066,0,0.066,45.536,24.700,0,0.000,2020-10-06,16
"(1332, 1340, '0')",20.505,0.125,0.595,33.600,19.884,170555805.000,0.000,0.006,0.621,0,0.000,17.088,0.035,0,0.035,41.694,19.729,1,0.000,2020-10-06,16
"(1333, 1340, '0')",27.962,1.177,1.758,36.700,29.204,449891911.000,0.000,0.075,0.311,0,0.006,21.282,0.083,0,0.083,66.344,25.476,1,0.000,2020-10-06,16
"(1332, 1341, '0')",20.505,0.125,0.595,36.700,19.884,170555805.000,0.000,0.006,0.621,0,0.000,17.088,0.035,0,0.035,66.344,19.729,1,0.000,2020-10-06,16
"(1333, 1341, '0')",27.962,1.177,1.758,36.700,29.204,449891911.000,0.000,0.075,0.311,0,0.006,21.282,0.083,0,0.083,66.344,25.476,1,0.000,2020-10-06,16
"(1343, 1341, '0')",0.000,0.000,0.000,36.700,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,66.344,0.000,1,0.000,2020-10-06,16
"(1335, 1342, '0')",26.098,1.200,1.076,36.700,29.826,449891880.000,0.000,0.057,0.879,0,0.003,24.233,0.044,0,0.044,66.344,24.544,1,0.000,2020-10-06,16
"(1336, 1342, '0')",27.962,1.177,1.758,36.700,29.204,449891911.000,0.000,0.075,0.311,0,0.006,21.282,0.083,0,0.083,66.344,25.476,1,0.000,2020-10-06,16
"(1340, 1345, '0')",20.505,0.125,0.595,33.600,19.884,170555805.000,0.000,0.006,0.621,0,0.000,17.088,0.035,0,0.035,41.694,19.729,1,0.000,2020-10-06,16
"(1341, 1343, '0')",20.505,0.370,0.595,36.700,19.884,168546124.000,0.000,0.014,0.621,0,0.000,17.088,0.035,0,0.035,66.344,19.729,1,0.000,2020-10-06,16
"(1341, 1336, '0')",27.962,1.177,1.758,36.700,29.204,449891911.000,0.000,0.075,0.311,0,0.006,21.282,0.083,0,0.083,66.344,25.476,1,0.000,2020-10-06,16
"(1342, 900, '0')",27.962,1.177,1.758,36.700,29.204,449891911.000,0.000,0.075,0.311,0,0.006,21.282,0.083,0,0.083,66.344,25.476,1,0.000,2020-10-06,16
"(1342, 1332, '0')",26.098,1.200,1.076,36.700,29.826,449891880.000,0.000,0.057,0.879,0,0.003,24.233,0.044,0,0.044,66.344,24.544,1,0.000,2020-10-06,16
"(1345, 1339, '0')",26.098,1.200,1.076,33.600,29.826,449891880.000,0.000,0.057,0.879,0,0.003,24.233,0.044,0,0.044,41.694,24.544,0,0.000,2020-10-06,16
"(1350, 896, '0')",26.719,0.170,3.418,40.400,26.098,441679090.000,0.000,0.029,0.311,0,0.001,21.593,0.158,0,0.158,64.773,22.214,1,0.000,2020-10-06,16
"(1354, 909, '0')",26.098,0.228,1.479,33.600,27.962,441679037.000,0.000,0.005,0.359,0,0.000,24.544,0.060,1,0.060,41.694,23.923,3,0.000,2020-10-06,16
"(1356, 906, '0')",26.719,0.398,3.418,27.800,26.098,441679080.000,0.000,0.054,0.311,0,0.003,21.593,0.158,0,0.158,42.066,22.214,0,0.000,2020-10-06,16
"(1357, 907, '0')",27.340,0.253,2.703,27.800,24.855,441679079.000,0.000,0.026,1.683,0,0.001,23.612,0.114,0,0.114,42.066,25.010,0,0.000,2020-10-06,16
"(1358, 908, '0')",31.690,0.222,3.478,30.700,27.962,441679044.000,0.000,0.030,0.311,0,0.001,24.389,0.143,0,0.143,41.563,26.719,1,0.000,2020-10-06,16
"(1360, 1530, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(628, 1360, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1363, 1360, '0')",19.884,0.795,1.176,17.500,22.991,1626690284.000,0.000,0.058,1.015,0,0.003,18.020,0.065,0,0.065,37.414,19.107,1,0.000,2020-10-06,16
"(1364, 1360, '0')",21.748,0.723,0.782,46.800,24.855,1626624727.000,0.000,0.030,0.782,0,0.001,20.039,0.039,0,0.039,15.738,20.661,1,0.000,2020-10-06,16
"(630, 1374, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1371, 1374, '0')",31.690,0.117,3.478,29.600,27.962,441671278.000,0.000,0.013,0.311,0,0.000,24.389,0.143,0,0.143,45.663,26.719,2,0.000,2020-10-06,16
"(642, 1373, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1371, 1373, '0')",0.000,0.000,0.000,29.600,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,45.663,0.000,2,0.000,2020-10-06,16
"(1368, 1371, '0')",26.098,0.320,1.479,29.600,27.962,441679034.000,0.000,0.014,0.359,0,0.000,24.544,0.060,0,0.060,45.663,23.923,3,0.000,2020-10-06,16
"(1373, 1371, '0')",0.000,0.000,0.000,29.600,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,45.663,0.000,2,0.000,2020-10-06,16
"(1374, 1371, '0')",26.098,0.128,1.479,29.600,27.962,441671279.000,0.000,0.005,0.359,0,0.000,24.544,0.060,0,0.060,45.663,23.923,2,0.000,2020-10-06,16
"(1377, 1371, '0')",31.690,0.117,3.478,29.600,27.962,441671278.000,0.000,0.013,0.311,0,0.000,24.389,0.143,0,0.143,45.663,26.719,4,0.000,2020-10-06,16
"(1368, 939, '0')",31.690,0.283,3.478,29.600,27.962,441679035.000,0.000,0.039,0.311,0,0.001,24.389,0.143,0,0.143,45.663,26.719,1,0.000,2020-10-06,16
"(1369, 1372, '0')",31.690,0.283,3.478,29.600,27.962,441671267.000,0.000,0.039,0.311,0,0.001,24.389,0.143,0,0.143,45.663,26.719,2,0.000,2020-10-06,16
"(1377, 1372, '0')",26.098,0.215,1.479,29.600,27.962,441671275.000,0.000,0.010,0.359,1,0.000,24.544,0.060,1,0.060,45.663,23.923,5,0.000,2020-10-06,16
"(1370, 1369, '0')",31.690,0.283,3.478,29.600,27.962,441671267.000,0.000,0.039,0.311,0,0.001,24.389,0.143,1,0.143,45.663,26.719,2,0.000,2020-10-06,16
"(1372, 1369, '0')",26.098,0.320,1.479,29.600,27.962,441671268.000,0.000,0.014,0.359,0,0.000,24.544,0.060,0,0.060,45.663,23.923,2,0.000,2020-10-06,16
"(1370, 940, '0')",26.098,0.320,1.479,29.600,27.962,441671268.000,0.000,0.014,0.359,0,0.000,24.544,0.060,0,0.060,45.663,23.923,1,0.000,2020-10-06,16
"(1371, 1377, '0')",26.098,0.128,1.479,29.600,27.962,441671279.000,0.000,0.005,0.359,0,0.000,24.544,0.060,0,0.060,45.663,23.923,4,0.000,2020-10-06,16
"(1372, 1377, '0')",31.690,0.188,3.478,29.600,27.962,441671274.000,0.000,0.030,0.311,1,0.001,24.389,0.143,1,0.143,45.663,26.719,5,0.000,2020-10-06,16
"(1373, 1536, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1374, 1535, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1378, 1539, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1387, 1390, '0')",26.719,0.312,2.400,21.100,26.098,441671263.000,0.000,0.030,0.621,0,0.001,20.816,0.115,1,0.115,42.205,24.389,2,0.000,2020-10-06,16
"(1389, 1390, '0')",26.098,0.195,1.479,21.100,27.962,441671266.000,0.000,0.010,0.359,0,0.000,24.544,0.060,0,0.060,42.205,23.923,2,0.000,2020-10-06,16
"(651, 1390, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1387, 1542, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1389, 961, '0')",26.719,0.190,2.400,21.100,26.098,441671265.000,0.000,0.020,0.621,0,0.000,20.816,0.115,0,0.115,42.205,24.389,1,0.000,2020-10-06,16
"(1391, 671, '0')",32.311,0.155,2.400,21.100,26.719,441671242.000,0.000,0.019,0.621,0,0.000,25.787,0.093,0,0.093,42.205,29.049,1,0.000,2020-10-06,16
"(1397, 988, '0')",32.311,0.128,2.400,36.500,26.719,441671234.000,0.000,0.005,0.621,0,0.000,25.787,0.093,0,0.093,42.500,29.049,1,0.000,2020-10-06,16
"(1398, 987, '0')",26.719,0.158,2.400,36.500,26.098,441671235.000,0.000,0.015,0.621,0,0.000,20.816,0.115,0,0.115,42.500,24.389,1,0.000,2020-10-06,16
"(1406, 1408, '0')",26.719,0.145,2.400,36.500,26.098,441671225.000,0.000,0.019,0.621,0,0.000,20.816,0.115,0,0.115,42.500,24.389,0,0.000,2020-10-06,16
"(1407, 1408, '0')",32.311,0.128,2.400,36.500,26.719,441671228.000,0.000,0.005,0.621,0,0.000,25.787,0.093,0,0.093,42.500,29.049,0,0.000,2020-10-06,16
"(1406, 1013, '0')",32.311,0.133,2.400,36.500,26.719,441671220.000,0.000,0.013,0.621,0,0.000,25.787,0.093,0,0.093,42.500,29.049,0,0.000,2020-10-06,16
"(1407, 1012, '0')",26.719,0.152,2.400,36.500,26.098,441671227.000,0.000,0.021,0.621,0,0.000,20.816,0.115,0,0.115,42.500,24.389,0,0.000,2020-10-06,16
"(1410, 1414, '0')",32.311,0.128,2.400,29.900,26.719,441671197.000,0.000,0.005,0.621,17,0.000,25.787,0.093,1,0.093,39.750,29.049,0,0.000,2020-10-06,16
"(1412, 1414, '0')",28.583,0.140,1.061,29.900,24.855,441671195.000,0.000,0.012,1.281,17,0.000,23.146,0.046,0,0.046,39.750,27.185,0,0.000,2020-10-06,16
"(660, 1414, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1410, 1557, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(659, 1410, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1413, 1410, '0')",32.311,0.070,2.400,24.500,26.719,441671202.000,0.000,0.000,0.621,0,0.000,25.787,0.093,1,0.093,17.434,29.049,0,0.000,2020-10-06,16
"(1414, 1410, '0')",28.583,0.135,1.061,29.900,24.855,441671198.000,0.000,0.010,1.281,17,0.000,23.146,0.046,1,0.046,39.750,27.185,0,0.000,2020-10-06,16
"(1412, 79, '0')",31.690,0.128,2.636,29.900,26.719,441671192.000,0.000,0.015,0.621,0,0.000,25.166,0.105,0,0.105,39.750,29.204,0,0.000,2020-10-06,16
"(1413, 1028, '0')",28.583,0.190,1.061,24.500,24.855,441671205.000,0.000,0.012,1.281,0,0.000,23.146,0.046,0,0.046,17.434,27.185,0,0.000,2020-10-06,16
"(1414, 1556, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1426, 1069, '0')",26.719,1.145,2.606,23.400,19.263,449873418.000,0.000,0.121,0.621,0,0.015,15.224,0.171,2,0.171,37.414,23.146,1,0.000,2020-10-06,16
"(1427, 1069, '0')",19.884,1.335,0.359,23.400,21.127,449873415.000,0.000,0.017,1.076,0,0.000,15.845,0.023,0,0.023,37.414,19.573,1,0.000,2020-10-06,16
"(1427, 1428, '0')",19.884,1.335,0.359,23.400,21.127,449873415.000,0.000,0.017,1.076,0,0.000,15.845,0.023,0,0.023,37.414,19.573,0,0.000,2020-10-06,16
"(727, 1428, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1428, 1569, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1433, 1574, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1436, 1437, '0')",24.233,0.160,0.802,24.900,21.748,441662995.000,0.000,0.012,0.621,0,0.000,20.195,0.040,0,0.040,14.243,23.301,3,0.000,2020-10-06,16
"(1438, 1437, '0')",31.690,0.105,2.636,24.900,26.719,441663000.000,0.000,0.010,0.621,0,0.000,25.166,0.105,0,0.105,14.243,29.204,2,0.000,2020-10-06,16
"(1436, 1624, '0')",31.690,0.290,2.636,24.700,26.719,441662993.000,0.000,0.027,0.621,0,0.001,25.166,0.105,0,0.105,29.375,29.204,1,0.000,2020-10-06,16
"(781, 1624, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1436, 1625, '0')",0.000,0.000,0.000,24.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,14.243,0.000,1,0.000,2020-10-06,16
"(922, 1625, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1440, 1443, '0')",28.583,0.140,1.061,39.300,24.855,441663009.000,0.000,0.012,1.281,0,0.000,23.146,0.046,1,0.046,24.432,27.185,0,0.000,2020-10-06,16
"(1442, 1443, '0')",31.690,0.140,2.636,39.300,26.719,441671183.000,0.000,0.020,0.621,0,0.000,25.166,0.105,0,0.105,24.432,29.204,0,0.000,2020-10-06,16
"(1446, 1449, '0')",31.690,1.218,5.345,26.000,27.962,1626715869.000,0.000,0.257,1.190,0,0.066,23.301,0.229,0,0.229,21.600,25.476,2,0.000,2020-10-06,16
"(1447, 1449, '0')",32.311,1.042,3.492,26.000,27.962,1626742950.000,0.000,0.128,1.378,0,0.016,23.457,0.149,0,0.149,21.600,28.738,1,0.000,2020-10-06,16
"(923, 1449, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1446, 1578, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1448, 1446, '0')",31.690,1.218,5.345,26.000,27.962,1626715869.000,0.000,0.257,1.190,0,0.066,23.301,0.229,0,0.229,21.600,25.476,1,0.000,2020-10-06,16
